epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
392,8694.05,0.58544,0.8505,0.32492,0.82547,0.9905,0.98859,0.9947,0.80013,0.97907,0.97719,0.98136,0.64046,0.7856,1.15472,0.39114,0.85054,0.000376442,0.000376442,0.000376442
393,8716.11,0.64275,0.81541,0.3587,0.89115,0.9905,0.98859,0.9947,0.80013,0.97907,0.97719,0.98136,0.64046,0.7856,1.15472,0.39114,0.85054,0.000373141,0.000373141,0.000373141
394,8738.17,0.54886,0.83198,0.2995,0.81575,0.99204,0.98859,0.99477,0.80627,0.9806,0.97719,0.98199,0.63794,0.77583,1.14095,0.39037,0.84793,0.000369841,0.000369841,0.000369841
395,8760.34,0.58491,0.82629,0.31866,0.84775,0.99345,0.98479,0.99477,0.80763,0.97794,0.96958,0.97934,0.63662,0.78,1.19584,0.39026,0.85081,0.00036654,0.00036654,0.00036654
396,8782.43,0.59763,0.81202,0.32301,0.84133,0.98858,0.98753,0.99477,0.80244,0.97336,0.97232,0.97912,0.62215,0.80188,1.23329,0.39501,0.85388,0.000363239,0.000363239,0.000363239
397,8804.39,0.56783,0.82104,0.31924,0.8447,0.9842,0.9924,0.99481,0.80682,0.96912,0.97719,0.98305,0.64176,0.78369,1.17366,0.39458,0.85078,0.000359939,0.000359939,0.000359939
398,8826.47,0.56762,0.78214,0.31354,0.82318,0.99549,0.98479,0.99474,0.80678,0.98395,0.97338,0.98582,0.64619,0.77751,1.14473,0.39042,0.85115,0.000356638,0.000356638,0.000356638
399,8849.04,0.56076,0.80062,0.31532,0.83037,0.99378,0.98479,0.9947,0.7981,0.98227,0.97338,0.98571,0.63561,0.77908,1.15366,0.39125,0.85111,0.000353337,0.000353337,0.000353337
400,8871.11,0.57853,0.79643,0.31902,0.84018,0.99422,0.98479,0.99477,0.80265,0.9827,0.97338,0.98566,0.61339,0.77568,1.20371,0.38772,0.85084,0.000350037,0.000350037,0.000350037
401,8893.06,0.58099,0.76119,0.33483,0.88116,0.98489,0.99149,0.99485,0.79765,0.96978,0.97628,0.98282,0.60447,0.7973,1.30169,0.39735,0.85332,0.000346736,0.000346736,0.000346736
402,8915.55,0.52743,0.82252,0.3023,0.83462,0.98863,0.99179,0.99485,0.79885,0.97347,0.97661,0.98291,0.61733,0.79823,1.29114,0.39757,0.85315,0.000343435,0.000343435,0.000343435
403,8937.71,0.57529,0.81714,0.3163,0.83206,0.98863,0.99222,0.99485,0.79865,0.97348,0.97704,0.98214,0.63529,0.79892,1.21381,0.39498,0.85321,0.000340135,0.000340135,0.000340135
404,8959.79,0.56055,0.79249,0.31199,0.83252,0.98863,0.99176,0.99481,0.80134,0.97726,0.98038,0.98572,0.64828,0.79477,1.17125,0.39964,0.85254,0.000336834,0.000336834,0.000336834
405,8981.75,0.58011,0.77146,0.32667,0.86377,0.98855,0.9924,0.99485,0.81002,0.97715,0.98099,0.98604,0.63649,0.77391,1.16879,0.38795,0.84949,0.000333533,0.000333533,0.000333533
406,9003.73,0.55362,0.75732,0.31662,0.85335,0.98764,0.9924,0.99485,0.8,0.98007,0.98479,0.98877,0.61751,0.80975,1.23379,0.39911,0.85074,0.000330233,0.000330233,0.000330233
407,9025.95,0.60386,0.80349,0.32065,0.83413,0.98463,0.9924,0.99473,0.78866,0.97324,0.98099,0.98698,0.60838,0.85808,1.31521,0.41432,0.85542,0.000326932,0.000326932,0.000326932
408,9048.04,0.61562,0.81736,0.33435,0.85822,0.98322,0.98859,0.99458,0.78775,0.97113,0.97719,0.98662,0.60405,0.83961,1.30698,0.41381,0.85322,0.000323631,0.000323631,0.000323631
409,9070.11,0.54678,0.78947,0.30803,0.8356,0.98322,0.98859,0.99458,0.78775,0.97113,0.97719,0.98662,0.60405,0.83961,1.30698,0.41381,0.85322,0.000320331,0.000320331,0.000320331
410,9092.25,0.57499,0.80638,0.31432,0.82955,0.9864,0.98479,0.99443,0.79833,0.97498,0.97338,0.98494,0.61627,0.79094,1.21712,0.39889,0.85009,0.00031703,0.00031703,0.00031703
411,9114.15,0.63372,0.84579,0.3402,0.86118,0.98675,0.98479,0.99447,0.80121,0.97532,0.97338,0.98502,0.63004,0.78445,1.13173,0.39075,0.84857,0.000313729,0.000313729,0.000313729
412,9136.2,0.61881,0.81048,0.32313,0.85027,0.98858,0.98772,0.99454,0.80621,0.97717,0.97631,0.98501,0.64532,0.78818,1.09903,0.39274,0.84681,0.000310429,0.000310429,0.000310429
413,9158.26,0.62286,0.76327,0.3509,0.90706,0.98857,0.98685,0.99469,0.8083,0.98096,0.97924,0.98653,0.63771,0.77343,1.10785,0.38906,0.8462,0.000307128,0.000307128,0.000307128
414,9180.38,0.58023,0.83512,0.31124,0.85092,0.99231,0.98161,0.99473,0.80979,0.9731,0.9627,0.97653,0.63192,0.75938,1.15651,0.38973,0.84697,0.000303827,0.000303827,0.000303827
415,9202.54,0.58373,0.7822,0.31392,0.83849,0.98862,0.99059,0.99481,0.7976,0.96964,0.97158,0.97618,0.62139,0.79336,1.21775,0.39613,0.85228,0.000300527,0.000300527,0.000300527
416,9224.66,0.56496,0.78976,0.30859,0.83016,0.98744,0.98859,0.99466,0.78946,0.96845,0.96958,0.97761,0.61782,0.82631,1.22425,0.39954,0.85615,0.000297226,0.000297226,0.000297226
417,9246.58,0.61048,0.78024,0.34626,0.91048,0.98712,0.98859,0.9947,0.79201,0.96814,0.96958,0.97618,0.62796,0.81876,1.18197,0.40199,0.85546,0.000293925,0.000293925,0.000293925
418,9268.45,0.53421,0.77288,0.30217,0.84544,0.98487,0.9924,0.99481,0.80231,0.97355,0.98099,0.98525,0.6429,0.79123,1.10338,0.39973,0.85345,0.000290625,0.000290625,0.000290625
419,9290.73,0.56497,0.79369,0.30947,0.82274,0.99042,0.98859,0.99474,0.80403,0.97889,0.97719,0.98522,0.64174,0.78147,1.07459,0.40099,0.85115,0.000287324,0.000287324,0.000287324
420,9312.84,0.55932,0.78251,0.30664,0.8315,0.9907,0.98859,0.99477,0.8045,0.97919,0.97719,0.98428,0.63901,0.78044,1.08765,0.39832,0.85118,0.000284023,0.000284023,0.000284023
421,9334.93,0.57721,0.79562,0.31428,0.82622,0.98855,0.98859,0.99462,0.8009,0.9771,0.97719,0.985,0.6201,0.79481,1.15726,0.39741,0.85276,0.000280723,0.000280723,0.000280723
422,9356.99,0.52425,0.74344,0.30043,0.83979,0.98856,0.9856,0.99454,0.7898,0.97712,0.97419,0.98521,0.61925,0.81057,1.2108,0.3995,0.85524,0.000277422,0.000277422,0.000277422
423,9378.9,0.59143,0.77691,0.33985,0.88277,0.98859,0.98807,0.99443,0.79502,0.97337,0.97286,0.98058,0.62667,0.7919,1.20461,0.39514,0.85286,0.000274121,0.000274121,0.000274121
424,9400.85,0.54615,0.75278,0.3059,0.85156,0.98857,0.98626,0.99458,0.80979,0.97713,0.97485,0.98505,0.63855,0.76381,1.13315,0.39188,0.84835,0.000270821,0.000270821,0.000270821
425,9423.05,0.55255,0.73358,0.31257,0.84495,0.98857,0.98626,0.99458,0.80979,0.97713,0.97485,0.98505,0.63855,0.76381,1.13315,0.39188,0.84835,0.00026752,0.00026752,0.00026752
426,9445.1,0.59651,0.71049,0.33723,0.88189,0.98968,0.98859,0.99477,0.80754,0.97817,0.97719,0.98449,0.64189,0.7653,1.11594,0.38524,0.85,0.00026422,0.00026422,0.00026422
427,9467.27,0.55587,0.80743,0.30504,0.8344,0.98996,0.98859,0.99477,0.81154,0.97853,0.97719,0.98577,0.64389,0.75957,1.1373,0.3863,0.84954,0.000260919,0.000260919,0.000260919
428,9489.78,0.52317,0.75088,0.30058,0.83464,0.98862,0.99087,0.99477,0.811,0.97345,0.97571,0.98259,0.63508,0.77139,1.18171,0.38692,0.85019,0.000257618,0.000257618,0.000257618
429,9511.86,0.6011,0.83414,0.31689,0.84125,0.98691,0.9924,0.99458,0.80401,0.97174,0.97719,0.98224,0.63025,0.80161,1.23676,0.3944,0.85268,0.000254318,0.000254318,0.000254318
430,9533.94,0.57602,0.81974,0.30788,0.83109,0.98751,0.9924,0.99438,0.79933,0.97616,0.98099,0.98591,0.63018,0.80264,1.23375,0.39641,0.85395,0.000251017,0.000251017,0.000251017
431,9556.03,0.56047,0.78964,0.30699,0.84861,0.98771,0.9924,0.99454,0.80756,0.97629,0.98099,0.98556,0.63294,0.77722,1.1667,0.39345,0.85156,0.000247716,0.000247716,0.000247716
432,9578.26,0.52436,0.81204,0.29413,0.82832,0.98862,0.99139,0.9943,0.80665,0.97725,0.97998,0.98517,0.64931,0.76683,1.11911,0.39009,0.84727,0.000244416,0.000244416,0.000244416
433,9600.63,0.56549,0.8031,0.30698,0.83337,0.98863,0.99205,0.99431,0.80473,0.97727,0.98067,0.98546,0.64775,0.77351,1.11178,0.39273,0.84964,0.000241115,0.000241115,0.000241115
434,9622.83,0.64172,0.80058,0.33336,0.86536,0.98863,0.99142,0.99419,0.8,0.97725,0.98002,0.98498,0.64296,0.77301,1.12952,0.39413,0.85283,0.000237814,0.000237814,0.000237814
435,9644.77,0.52043,0.74914,0.29542,0.82915,0.98864,0.99231,0.99408,0.80517,0.97727,0.98093,0.98519,0.63607,0.77288,1.16794,0.39127,0.85094,0.000234514,0.000234514,0.000234514
436,9666.85,0.54572,0.80003,0.29955,0.84132,0.9845,0.9924,0.99384,0.80525,0.96938,0.97719,0.98234,0.63672,0.77641,1.19411,0.39098,0.84904,0.000231213,0.000231213,0.000231213
437,9688.9,0.57001,0.75335,0.31974,0.86739,0.98837,0.9924,0.99391,0.80938,0.97322,0.97719,0.98344,0.63466,0.77832,1.19588,0.38904,0.85192,0.000227912,0.000227912,0.000227912
438,9710.95,0.55361,0.76031,0.31053,0.84362,0.98824,0.9924,0.99407,0.81413,0.97307,0.97719,0.98375,0.64261,0.76636,1.1659,0.39178,0.85306,0.000224612,0.000224612,0.000224612
439,9733.23,0.53945,0.77499,0.30085,0.82021,0.98818,0.9924,0.99434,0.81346,0.97682,0.98099,0.98588,0.65709,0.76214,1.14092,0.3846,0.85107,0.000221311,0.000221311,0.000221311
440,9755.57,0.56203,0.76841,0.3172,0.85987,0.98833,0.9924,0.99446,0.8104,0.97694,0.98099,0.98623,0.66216,0.76431,1.13871,0.38624,0.84874,0.00021801,0.00021801,0.00021801
441,9777.77,0.53709,0.74984,0.31229,0.86181,0.98833,0.9924,0.99446,0.8104,0.97694,0.98099,0.98623,0.66216,0.76431,1.13871,0.38624,0.84874,0.00021471,0.00021471,0.00021471
442,9800.09,0.56369,0.79889,0.31267,0.86287,0.98829,0.9924,0.99442,0.80813,0.97691,0.98099,0.98607,0.65715,0.76456,1.14421,0.38537,0.84922,0.000211409,0.000211409,0.000211409
443,9822.22,0.56436,0.74907,0.31118,0.8613,0.98829,0.9924,0.99431,0.80867,0.97691,0.98099,0.98604,0.63781,0.78066,1.17312,0.38668,0.85331,0.000208108,0.000208108,0.000208108
444,9844.21,0.54105,0.70268,0.30736,0.8695,0.98435,0.9924,0.99423,0.80544,0.97304,0.98099,0.98593,0.62783,0.78498,1.177,0.38721,0.85091,0.000204808,0.000204808,0.000204808
445,9866.27,0.56431,0.80997,0.30558,0.83031,0.9856,0.9924,0.99438,0.8111,0.97404,0.98099,0.98619,0.63003,0.77496,1.16603,0.38401,0.84815,0.000201507,0.000201507,0.000201507
446,9888.2,0.55512,0.7199,0.31822,0.85143,0.99119,0.9924,0.99454,0.81374,0.9798,0.98099,0.98636,0.64459,0.76668,1.14196,0.38862,0.85017,0.000198206,0.000198206,0.000198206
447,9910.23,0.55674,0.75563,0.30963,0.87744,0.99187,0.9924,0.99462,0.81642,0.98047,0.98099,0.98642,0.66049,0.7769,1.14361,0.39054,0.85389,0.000194906,0.000194906,0.000194906
448,9932.65,0.56067,0.77313,0.30439,0.83524,0.99198,0.9924,0.9947,0.81649,0.98053,0.98099,0.98643,0.66595,0.77983,1.1643,0.38724,0.85326,0.000191605,0.000191605,0.000191605
449,9955.12,0.55706,0.81306,0.30075,0.84595,0.99187,0.9924,0.9947,0.81723,0.97667,0.97719,0.98341,0.65534,0.77877,1.19788,0.3927,0.8541,0.000188304,0.000188304,0.000188304
450,9977.19,0.55659,0.76565,0.30775,0.83484,0.9875,0.9924,0.99466,0.81655,0.97237,0.97719,0.98362,0.64128,0.77158,1.20815,0.38761,0.85258,0.000185004,0.000185004,0.000185004
451,9999.24,0.52221,0.73357,0.29497,0.82904,0.98838,0.9924,0.9947,0.8191,0.96944,0.97338,0.97828,0.63207,0.76246,1.17716,0.38165,0.85078,0.000181703,0.000181703,0.000181703
452,10021.5,0.53892,0.74351,0.29831,0.83633,0.99143,0.9924,0.99473,0.81688,0.97244,0.97338,0.97811,0.63487,0.75726,1.14965,0.3842,0.84973,0.000178402,0.000178402,0.000178402
453,10043.7,0.53816,0.76084,0.30169,0.83562,0.99078,0.9924,0.99473,0.81844,0.97935,0.98099,0.98546,0.64164,0.76142,1.13317,0.37819,0.85077,0.000175102,0.000175102,0.000175102
454,10065.9,0.54031,0.7498,0.2959,0.84072,0.98857,0.9924,0.99481,0.81231,0.9772,0.98099,0.9856,0.64891,0.76575,1.14725,0.38427,0.85001,0.000171801,0.000171801,0.000171801
455,10088,0.55397,0.79476,0.30857,0.8461,0.98789,0.9924,0.99477,0.81301,0.97274,0.97719,0.983,0.64562,0.76959,1.18627,0.38572,0.84977,0.0001685,0.0001685,0.0001685
456,10109.9,0.55482,0.76141,0.30878,0.86436,0.98788,0.9924,0.99477,0.80809,0.97274,0.97719,0.98284,0.63668,0.77304,1.22124,0.39332,0.84875,0.0001652,0.0001652,0.0001652
457,10131.9,0.49703,0.72849,0.29015,0.83764,0.98788,0.9924,0.99477,0.80809,0.97274,0.97719,0.98284,0.63668,0.77304,1.22124,0.39332,0.84875,0.000161899,0.000161899,0.000161899
458,10154,0.5303,0.74738,0.30163,0.82516,0.98789,0.9924,0.99485,0.80989,0.97275,0.97719,0.98292,0.63869,0.77461,1.23791,0.39249,0.84921,0.000158598,0.000158598,0.000158598
459,10176,0.57468,0.88512,0.30568,0.81923,0.98863,0.9924,0.99492,0.81793,0.97348,0.97719,0.98285,0.63769,0.76663,1.21125,0.39127,0.85036,0.000155298,0.000155298,0.000155298
460,10198,0.57048,0.78293,0.31592,0.85712,0.99238,0.99053,0.99492,0.81638,0.97714,0.97532,0.98282,0.63711,0.76704,1.18291,0.38665,0.85266,0.000151997,0.000151997,0.000151997
461,10220.2,0.51812,0.69742,0.29501,0.82176,0.99034,0.98859,0.99489,0.81252,0.9751,0.97338,0.98307,0.63058,0.76869,1.16379,0.38582,0.85344,0.000148696,0.000148696,0.000148696
462,10242.4,0.5491,0.80971,0.29901,0.8301,0.99238,0.99081,0.99489,0.81414,0.97715,0.9756,0.98314,0.64108,0.77227,1.16322,0.38053,0.85298,0.000145396,0.000145396,0.000145396
463,10264.5,0.53104,0.75747,0.29892,0.84412,0.99137,0.98859,0.99481,0.81112,0.97607,0.97338,0.98308,0.64218,0.77258,1.17146,0.38231,0.85288,0.000142095,0.000142095,0.000142095
464,10286.5,0.52894,0.76813,0.2949,0.83562,0.98762,0.9924,0.99469,0.81092,0.97246,0.97719,0.98302,0.64944,0.77375,1.18339,0.3805,0.85086,0.000138794,0.000138794,0.000138794
465,10308.8,0.53998,0.74765,0.29518,0.82636,0.99239,0.99129,0.99469,0.81097,0.97716,0.97614,0.98265,0.64295,0.76836,1.16431,0.37715,0.84885,0.000135494,0.000135494,0.000135494
466,10330.8,0.56183,0.80516,0.33467,0.8341,0.99239,0.99199,0.99462,0.81257,0.97718,0.97684,0.9824,0.64626,0.76111,1.1665,0.37644,0.84652,0.000132193,0.000132193,0.000132193
467,10352.8,0.54463,0.77479,0.29576,0.84939,0.9922,0.9924,0.99454,0.81278,0.97695,0.97719,0.98217,0.64319,0.75786,1.16332,0.37435,0.84501,0.000128892,0.000128892,0.000128892
468,10374.8,0.5698,0.74675,0.31903,0.86645,0.99225,0.9924,0.99439,0.81329,0.97699,0.97719,0.98204,0.63791,0.75643,1.16979,0.37712,0.8445,0.000125592,0.000125592,0.000125592
469,10397,0.57453,0.77399,0.31614,0.83944,0.99218,0.9924,0.99427,0.8151,0.97313,0.97338,0.97674,0.63443,0.74945,1.18348,0.37834,0.84384,0.000122291,0.000122291,0.000122291
470,10419,0.52102,0.71341,0.30043,0.8417,0.99239,0.99211,0.99439,0.81659,0.97338,0.97314,0.97645,0.62879,0.75195,1.18221,0.37424,0.84355,0.00011899,0.00011899,0.00011899
471,10441.2,0.51414,0.75801,0.2869,0.82109,0.99239,0.99202,0.99435,0.81602,0.98098,0.98065,0.98434,0.62693,0.75175,1.18599,0.37717,0.84409,0.00011569,0.00011569,0.00011569
472,10463.5,0.48876,0.7546,0.27559,0.80807,0.99239,0.99232,0.99446,0.81601,0.97719,0.97716,0.98177,0.63337,0.75537,1.18624,0.38207,0.84545,0.000112389,0.000112389,0.000112389
473,10485.5,0.55753,0.77455,0.30163,0.82928,0.99239,0.99232,0.99446,0.81601,0.97719,0.97716,0.98177,0.63337,0.75537,1.18624,0.38207,0.84545,0.000109088,0.000109088,0.000109088
474,10507.6,0.52408,0.74584,0.29085,0.83518,0.99232,0.9924,0.9945,0.81342,0.97708,0.97719,0.98161,0.63792,0.76011,1.19242,0.37894,0.84752,0.000105788,0.000105788,0.000105788
475,10529.8,0.4973,0.71761,0.29044,0.83824,0.99239,0.99217,0.99446,0.81109,0.97718,0.97699,0.98158,0.64375,0.76587,1.19487,0.38235,0.84889,0.000102487,0.000102487,0.000102487
476,10551.9,0.54593,0.73411,0.31547,0.86122,0.99229,0.9924,0.9945,0.81176,0.97705,0.97719,0.98206,0.6504,0.77301,1.20246,0.38385,0.8493,9.91865e-05,9.91865e-05,9.91865e-05
477,10574.2,0.50782,0.7078,0.29072,0.83253,0.9924,0.99238,0.9945,0.81254,0.97716,0.97719,0.98216,0.64791,0.77671,1.21198,0.38225,0.84938,9.58858e-05,9.58858e-05,9.58858e-05
478,10596.4,0.5183,0.7103,0.29049,0.81656,0.99239,0.99213,0.99458,0.81184,0.97718,0.97692,0.98225,0.64625,0.7753,1.21298,0.38625,0.84881,9.25852e-05,9.25852e-05,9.25852e-05
479,10618.6,0.57641,0.78101,0.31057,0.83884,0.9924,0.99235,0.99458,0.81464,0.97719,0.97718,0.9822,0.64569,0.77035,1.19625,0.38182,0.84792,8.92845e-05,8.92845e-05,8.92845e-05
480,10640.7,0.546,0.74597,0.30314,0.83159,0.9924,0.99239,0.99454,0.81226,0.97715,0.97719,0.98228,0.64334,0.76405,1.17898,0.38473,0.84696,8.59839e-05,8.59839e-05,8.59839e-05
481,10662.9,0.52457,0.77336,0.29005,0.83171,0.99239,0.99217,0.99454,0.81119,0.97718,0.97699,0.98178,0.64312,0.76239,1.17019,0.38626,0.84586,8.26832e-05,8.26832e-05,8.26832e-05
482,10685.1,0.50517,0.67405,0.29154,0.84481,0.99239,0.99152,0.99454,0.8128,0.97717,0.97633,0.98182,0.63717,0.76138,1.17732,0.38458,0.84502,7.93825e-05,7.93825e-05,7.93825e-05
483,10707.4,0.55023,0.76264,0.30156,0.82328,0.99239,0.99125,0.99454,0.8124,0.98097,0.97984,0.9851,0.63395,0.76173,1.17824,0.38545,0.84521,7.60819e-05,7.60819e-05,7.60819e-05
484,10729.5,0.54762,0.79873,0.30445,0.8227,0.99239,0.99149,0.9945,0.8139,0.98097,0.98009,0.98508,0.62996,0.75967,1.18486,0.38357,0.84516,7.27812e-05,7.27812e-05,7.27812e-05
485,10751.6,0.51871,0.70885,0.28896,0.82467,0.99239,0.99172,0.99458,0.81396,0.97717,0.97651,0.98231,0.62938,0.75899,1.19027,0.3843,0.84563,6.94806e-05,6.94806e-05,6.94806e-05
486,10773.7,0.51084,0.71337,0.33661,0.79631,0.99239,0.99118,0.99462,0.81457,0.97716,0.97599,0.98254,0.63511,0.76143,1.19778,0.38123,0.84646,6.61799e-05,6.61799e-05,6.61799e-05
487,10795.8,0.54317,0.77143,0.29615,0.82959,0.98742,0.9924,0.99462,0.8155,0.97229,0.97719,0.98262,0.64052,0.76496,1.20213,0.37684,0.84768,6.28792e-05,6.28792e-05,6.28792e-05
488,10817.9,0.61225,0.72539,0.34616,0.89889,0.99239,0.99133,0.99465,0.8192,0.97716,0.97615,0.98319,0.65028,0.76199,1.19869,0.37729,0.84715,5.95786e-05,5.95786e-05,5.95786e-05
489,10840,0.54558,0.72266,0.30521,0.83965,0.99239,0.99133,0.99465,0.8192,0.97716,0.97615,0.98319,0.65028,0.76199,1.19869,0.37729,0.84715,5.62779e-05,5.62779e-05,5.62779e-05
490,10862.3,0.52246,0.69274,0.29788,0.82979,0.99239,0.99143,0.99477,0.81999,0.97717,0.97626,0.98316,0.65567,0.76419,1.1955,0.37635,0.84714,5.29773e-05,5.29773e-05,5.29773e-05
491,10884.5,0.50391,0.70433,0.2924,0.82158,0.98761,0.9924,0.99477,0.8185,0.97248,0.97719,0.98267,0.65537,0.7658,1.19333,0.37733,0.84708,4.96766e-05,4.96766e-05,4.96766e-05
492,10906.3,0.51066,0.70322,0.29847,0.83435,0.98861,0.98965,0.99477,0.81395,0.97341,0.97452,0.98267,0.65538,0.76969,1.18719,0.37819,0.84826,4.63759e-05,4.63759e-05,4.63759e-05
493,10928,0.54406,0.76704,0.32067,0.83722,0.98596,0.98859,0.99481,0.80943,0.97459,0.97719,0.98636,0.65078,0.77707,1.19775,0.38339,0.84977,4.30753e-05,4.30753e-05,4.30753e-05
494,10949.7,0.56073,0.78629,0.32387,0.84739,0.99151,0.98479,0.99474,0.80821,0.97992,0.97338,0.98624,0.64704,0.77928,1.19837,0.38503,0.85072,3.97746e-05,3.97746e-05,3.97746e-05
495,10971.5,0.50437,0.68656,0.29384,0.83005,0.9941,0.98479,0.99474,0.80807,0.98254,0.97338,0.98629,0.64009,0.78072,1.19385,0.38162,0.85224,3.6474e-05,3.6474e-05,3.6474e-05
496,10993.5,0.52014,0.74079,0.29467,0.84403,0.99438,0.98479,0.99474,0.81019,0.98286,0.97338,0.98643,0.6425,0.77949,1.18678,0.38023,0.85129,3.31733e-05,3.31733e-05,3.31733e-05
497,11015.4,0.50256,0.74427,0.29176,0.81635,0.994,0.98479,0.9947,0.80836,0.98248,0.97338,0.98626,0.64082,0.78014,1.19635,0.38407,0.85188,2.98726e-05,2.98726e-05,2.98726e-05
498,11037.2,0.5104,0.71404,0.29429,0.84623,0.99411,0.98479,0.9947,0.80981,0.98259,0.97338,0.98639,0.642,0.77606,1.18866,0.38496,0.84957,2.6572e-05,2.6572e-05,2.6572e-05
499,11059,0.49698,0.70875,0.29022,0.83134,0.99297,0.98479,0.9947,0.81092,0.98134,0.97338,0.98645,0.63812,0.77864,1.18693,0.3868,0.85046,2.32713e-05,2.32713e-05,2.32713e-05
500,11080.8,0.50644,0.71117,0.29446,0.83644,0.99345,0.98479,0.9947,0.81259,0.98194,0.97338,0.98648,0.64025,0.78119,1.18722,0.38938,0.85101,1.99707e-05,1.99707e-05,1.99707e-05
